NACA 67
       26.       26.

  0.000000  0.000000
  0.004020  0.012130
  0.006420  0.014600
  0.011280  0.018670
  0.023610  0.025770
  0.048480  0.035570
  0.073440  0.043210
  0.098450  0.049470
  0.148540  0.059540
  0.198690  0.067350
  0.248870  0.073480
  0.299080  0.078250
  0.349300  0.081850
  0.399530  0.084300
  0.449760  0.085700
  0.500000  0.086000
  0.550240  0.085160
  0.600470  0.083020
  0.650680  0.079350
  0.700860  0.073730
  0.750980  0.065150
  0.801000  0.053350
  0.850920  0.039990
  0.900710  0.025370
  0.950370  0.011030
  1.000000  0.000000

  0.000000  0.000000
  0.005980 -0.011130
  0.008580 -0.013200
  0.013720 -0.016530
  0.026390 -0.022050
  0.051520 -0.029250
  0.076560 -0.034730
  0.101550 -0.039130
  0.151460 -0.046080
  0.201310 -0.051430
  0.251130 -0.055580
  0.300920 -0.058810
  0.350700 -0.061250
  0.400470 -0.062880
  0.450240 -0.063800
  0.500000 -0.063940
  0.549760 -0.063260
  0.599530 -0.061600
  0.649320 -0.058750
  0.699140 -0.054290
  0.749020 -0.047250
  0.799000 -0.037430
  0.849080 -0.026530
  0.899290 -0.015030
  0.949630 -0.004710
  1.000000  0.000000
