RONCZ 1046 VOYAGER CANARD AIRFOIL
       60.       60.

  0.000000  0.000000
  0.000500  0.004587
  0.001000  0.006683
  0.002000  0.009770
  0.004000  0.014412
  0.008000  0.021579
  0.012000  0.027364
  0.020000  0.036830
  0.030000  0.046514
  0.040000  0.054823
  0.050000  0.062240
  0.060000  0.068990
  0.080000  0.080992
  0.100000  0.091459
  0.120000  0.100728
  0.140000  0.109012
  0.160000  0.116456
  0.180000  0.123143
  0.200000  0.129137
  0.220000  0.134491
  0.240000  0.139244
  0.260000  0.143422
  0.280000  0.147041
  0.300000  0.150159
  0.320000  0.152622
  0.340000  0.154567
  0.360000  0.155915
  0.380000  0.156633
  0.400000  0.156692
  0.420000  0.156072
  0.440000  0.154743
  0.460000  0.152672
  0.480000  0.149861
  0.500000  0.146353
  0.520000  0.142227
  0.540000  0.137615
  0.560000  0.132640
  0.580000  0.127372
  0.600000  0.121870
  0.620000  0.116175
  0.640000  0.110324
  0.660000  0.104351
  0.680000  0.098287
  0.700000  0.092160
  0.720000  0.085990
  0.740000  0.079794
  0.760000  0.073593
  0.780000  0.067404
  0.800000  0.061236
  0.820000  0.055096
  0.840000  0.048989
  0.860000  0.042922
  0.880000  0.036868
  0.900000  0.030770
  0.920000  0.024514
  0.940000  0.018023
  0.960000  0.011409
  0.980000  0.005095
  0.990000  0.002282
  1.000000  0.000000

  0.000000  0.000000
  0.000500 -0.004098
  0.001000 -0.005429
  0.002000 -0.007048
  0.004000 -0.009061
  0.008000 -0.011623
  0.012000 -0.013503
  0.020000 -0.016184
  0.030000 -0.018577
  0.040000 -0.020409
  0.050000 -0.021844
  0.060000 -0.022985
  0.080000 -0.024695
  0.100000 -0.025892
  0.120000 -0.026731
  0.140000 -0.027310
  0.160000 -0.027689
  0.180000 -0.027887
  0.200000 -0.027926
  0.220000 -0.027835
  0.240000 -0.027637
  0.260000 -0.027349
  0.280000 -0.026985
  0.300000 -0.026557
  0.320000 -0.026075
  0.340000 -0.025544
  0.360000 -0.024963
  0.380000 -0.024328
  0.400000 -0.023637
  0.420000 -0.022887
  0.440000 -0.022075
  0.460000 -0.021206
  0.480000 -0.020281
  0.500000 -0.019312
  0.520000 -0.018312
  0.540000 -0.017299
  0.560000 -0.016282
  0.580000 -0.015268
  0.600000 -0.014265
  0.620000 -0.013275
  0.640000 -0.012300
  0.660000 -0.011344
  0.680000 -0.010411
  0.700000 -0.009505
  0.720000 -0.008631
  0.740000 -0.007790
  0.760000 -0.006983
  0.780000 -0.006210
  0.800000 -0.005471
  0.820000 -0.004766
  0.840000 -0.004100
  0.860000 -0.003467
  0.880000 -0.002851
  0.900000 -0.002221
  0.920000 -0.001530
  0.940000 -0.000781
  0.960000 -0.000062
  0.980000  0.000396
  0.990000  0.000384
  1.000000  0.000000
