EPPLER 473 AIRFOIL
       31.       31.

  0.000000  0.000000
  0.002820  0.010340
  0.010660  0.021580
  0.022750  0.032940
  0.038860  0.043930
  0.058820  0.054130
  0.082490  0.063140
  0.109750  0.070640
  0.140500  0.076280
  0.174670  0.079800
  0.212390  0.080950
  0.253930  0.079940
  0.299110  0.077420
  0.347300  0.073820
  0.397860  0.069400
  0.450150  0.064380
  0.503480  0.058940
  0.557170  0.053240
  0.610510  0.047440
  0.662820  0.041660
  0.713420  0.036010
  0.761650  0.030590
  0.806850  0.025480
  0.848430  0.020730
  0.885810  0.016380
  0.918470  0.012440
  0.945910  0.008800
  0.968010  0.005260
  0.984930  0.002210
  0.996040  0.000470
  1.000000  0.000000

  0.000000  0.000000
  0.002820 -0.010340
  0.010660 -0.021580
  0.022750 -0.032940
  0.038860 -0.043930
  0.058820 -0.054130
  0.082490 -0.063140
  0.109750 -0.070640
  0.140500 -0.076280
  0.174670 -0.079800
  0.212390 -0.080950
  0.253930 -0.079940
  0.299110 -0.077420
  0.347300 -0.073820
  0.397860 -0.069400
  0.450150 -0.064380
  0.503480 -0.058940
  0.557170 -0.053240
  0.610510 -0.047440
  0.662820 -0.041660
  0.713420 -0.036010
  0.761650 -0.030590
  0.806850 -0.025480
  0.848430 -0.020730
  0.885810 -0.016380
  0.918470 -0.012440
  0.945910 -0.008800
  0.968010 -0.005260
  0.984930 -0.002210
  0.996040 -0.000470
  1.000000  0.000000
