FX 61-184 AIRFOIL
       49.       49.

  0.000000  0.000000
  0.001020  0.008120
  0.004220  0.015200
  0.009600  0.022510
  0.017020  0.030060
  0.026500  0.037900
  0.038020  0.045980
  0.051580  0.054070
  0.066940  0.062050
  0.084220  0.069800
  0.103300  0.077240
  0.124030  0.084270
  0.146430  0.090820
  0.170370  0.096810
  0.195580  0.102280
  0.222210  0.107100
  0.249980  0.111270
  0.278910  0.114660
  0.308610  0.117240
  0.339330  0.118930
  0.370560  0.119730
  0.402430  0.119580
  0.434690  0.118500
  0.467330  0.116460
  0.499970  0.113550
  0.532740  0.109740
  0.565250  0.105110
  0.597500  0.099580
  0.629380  0.093230
  0.660740  0.086190
  0.691330  0.078770
  0.721150  0.071250
  0.749950  0.063950
  0.777730  0.056950
  0.804350  0.050350
  0.829700  0.044170
  0.853500  0.038420
  0.875900  0.033090
  0.896440  0.028190
  0.915710  0.023690
  0.932990  0.019570
  0.948480  0.015800
  0.961920  0.012340
  0.973440  0.009200
  0.982910  0.006400
  0.990340  0.004080
  0.995710  0.002180
  0.998910  0.000790
  1.000000  0.000000

  0.000000  0.000000
  0.001020 -0.002430
  0.004220 -0.006710
  0.009600 -0.011030
  0.017020 -0.015380
  0.026500 -0.019750
  0.038020 -0.024140
  0.051580 -0.028510
  0.066940 -0.032850
  0.084220 -0.037130
  0.103300 -0.041290
  0.124030 -0.045290
  0.146430 -0.049060
  0.170370 -0.052510
  0.195580 -0.055600
  0.222210 -0.058310
  0.249980 -0.060550
  0.278910 -0.062300
  0.308610 -0.063490
  0.339330 -0.064070
  0.370560 -0.064000
  0.402430 -0.063200
  0.434690 -0.061560
  0.467330 -0.058950
  0.499970 -0.055240
  0.532740 -0.050420
  0.565250 -0.044620
  0.597500 -0.038170
  0.629380 -0.031480
  0.660740 -0.024950
  0.691330 -0.018880
  0.721150 -0.013400
  0.749950 -0.008530
  0.777730 -0.004310
  0.804350 -0.000750
  0.829700  0.002150
  0.853500  0.004400
  0.875900  0.006010
  0.896440  0.007020
  0.915710  0.007470
  0.932990  0.007420
  0.948480  0.006960
  0.961920  0.006100
  0.973440  0.004940
  0.982910  0.003610
  0.990340  0.002440
  0.995710  0.001290
  0.998910  0.000310
  1.000000  0.000000
