NACA-0009 9.0% smoothed
       35.       35.

  0.000000  0.000000
  0.001070  0.003490
  0.004280  0.007670
  0.009610  0.012140
  0.017040  0.016460
  0.026530  0.020390
  0.038060  0.023950
  0.051560  0.027200
  0.066990  0.030230
  0.084270  0.033050
  0.103320  0.035640
  0.124080  0.037950
  0.146450  0.039940
  0.170330  0.041610
  0.195620  0.042950
  0.222210  0.043970
  0.250000  0.044660
  0.278860  0.045040
  0.308660  0.045090
  0.339280  0.044840
  0.370590  0.044310
  0.434740  0.042480
  0.500000  0.039780
  0.565260  0.036380
  0.629410  0.032470
  0.691340  0.028230
  0.750000  0.023840
  0.804380  0.019450
  0.853550  0.015220
  0.896680  0.011270
  0.933010  0.007700
  0.961940  0.004630
  0.982960  0.002180
  0.995720  0.000570
  1.000000  0.000000

  0.000000  0.000000
  0.001070 -0.003490
  0.004280 -0.007670
  0.009610 -0.012140
  0.017040 -0.016460
  0.026530 -0.020390
  0.038060 -0.023950
  0.051560 -0.027200
  0.066990 -0.030230
  0.084270 -0.033050
  0.103320 -0.035640
  0.124080 -0.037950
  0.146450 -0.039940
  0.170330 -0.041610
  0.195620 -0.042950
  0.222210 -0.043970
  0.250000 -0.044660
  0.278860 -0.045040
  0.308660 -0.045090
  0.339280 -0.044840
  0.370590 -0.044310
  0.434740 -0.042480
  0.500000 -0.039780
  0.565260 -0.036380
  0.629410 -0.032470
  0.691340 -0.028230
  0.750000 -0.023840
  0.804380 -0.019450
  0.853550 -0.015220
  0.896680 -0.011270
  0.933010 -0.007700
  0.961940 -0.004630
  0.982960 -0.002180
  0.995720 -0.000570
  1.000000  0.000000
