Dayton-Wright T-1
       17.       17.

  0.000000  0.040400
  0.012500  0.062100
  0.025000  0.073400
  0.050000  0.090000
  0.075000  0.101700
  0.100000  0.111100
  0.150000  0.125100
  0.200000  0.132500
  0.300000  0.137300
  0.400000  0.134400
  0.500000  0.125200
  0.600000  0.110700
  0.700000  0.091600
  0.800000  0.067300
  0.900000  0.038800
  0.950000  0.023300
  1.000000  0.007000

  0.000000  0.040400
  0.012500  0.020000
  0.025000  0.014100
  0.050000  0.007400
  0.075000  0.003800
  0.100000  0.001700
  0.150000  0.000000
  0.200000  0.000200
  0.300000  0.003600
  0.400000  0.006800
  0.500000  0.006500
  0.600000  0.003600
  0.700000  0.000300
  0.800000  0.000000
  0.900000  0.001600
  0.950000  0.002600
  1.000000  0.004900
